Env,Date,QV2M,T2MDEW,PS,RH2M,WS2M,GWETTOP,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_PAR_TOT,T2M_MAX,T2M_MIN,T2MWET,GWETROOT,T2M,GWETPROF,ALLSKY_SFC_SW_DNI,PRECTOTCORR
DEH1_2016,20160523,8.97,12.48,101.2,85.06,2.54,0.84,15.23,83.69,19.7,13.05,13.82,0.85,15.15,0.82,5.21,2.25
DEH1_2016,20160524,10.07,14.33,101.42,77.38,2.38,0.83,25.36,130.54,24.8,12.94,16.57,0.84,18.81,0.81,24.27,0.4
DEH1_2016,20160525,11.47,16.4,101.88,76.69,2.1,0.82,26.02,133.32,27.55,13.79,18.78,0.84,21.15,0.8,22.78,0.0
DEH1_2016,20160526,13.06,18.39,101.8,80.75,2.66,0.81,28.35,146.23,28.51,15.62,20.32,0.82,22.25,0.8,30.01,0.03
DEH1_2016,20160527,13.79,19.21,101.78,81.56,4.32,0.8,27.97,147.8,27.53,18.05,20.94,0.81,22.68,0.78,30.99,0.0
DEH1_2016,20160528,12.57,17.85,101.99,80.31,3.09,0.79,29.1,151.37,27.37,15.99,19.75,0.8,21.65,0.77,34.78,0.07
DEH1_2016,20160529,14.71,20.21,101.85,91.38,2.2,0.8,18.46,102.91,26.26,15.35,20.83,0.8,21.47,0.77,12.19,12.25
DEH1_2016,20160530,14.77,20.36,101.44,90.69,1.47,0.85,6.88,41.77,24.66,19.5,21.18,0.83,21.99,0.8,2.29,28.63
DEH1_2016,20160531,14.53,20.05,101.31,83.94,1.14,0.83,23.42,126.66,27.55,18.74,21.57,0.84,23.08,0.8,20.79,2.03
DEH1_2016,20160601,14.04,19.53,101.59,83.88,1.83,0.82,25.3,135.8,27.71,18.01,21.11,0.83,22.69,0.8,23.28,0.08
DEH1_2016,20160602,13.61,19.03,101.66,86.62,2.07,0.8,12.31,69.88,26.51,17.36,20.25,0.82,21.47,0.79,4.34,0.14
DEH1_2016,20160603,13.73,19.14,101.54,87.94,1.44,0.8,11.04,64.14,26.35,17.05,20.23,0.81,21.32,0.78,4.53,0.27
DEH1_2016,20160604,14.1,19.53,101.37,84.31,1.5,0.8,21.78,118.11,27.91,17.54,21.02,0.8,22.51,0.77,14.75,0.65
DEH1_2016,20160605,16.6,22.02,100.65,90.88,4.05,0.8,20.16,112.2,26.98,19.06,22.83,0.8,23.64,0.77,9.94,8.95
DEH1_2016,20160606,14.95,20.33,100.57,80.0,2.9,0.8,25.23,134.98,27.95,21.56,22.35,0.8,24.37,0.77,21.53,0.97
DEH1_2016,20160607,14.28,19.49,100.1,77.75,2.55,0.78,23.35,124.95,28.07,18.32,21.71,0.79,23.92,0.76,18.81,0.74
DEH1_2016,20160608,8.61,11.62,100.71,69.06,4.38,0.77,26.78,137.27,22.15,12.75,14.72,0.77,17.8,0.75,29.64,0.44
DEH1_2016,20160609,8.73,11.97,101.24,70.5,2.95,0.76,30.25,155.52,24.05,10.54,15.01,0.77,18.06,0.74,36.58,0.0
DEH1_2016,20160610,8.0,10.79,101.64,62.88,2.68,0.74,30.21,155.4,23.91,12.5,14.72,0.75,18.65,0.73,33.69,0.0
DEH1_2016,20160611,14.34,19.69,101.3,79.56,3.27,0.73,27.21,144.68,29.24,15.45,21.68,0.73,23.67,0.72,24.78,0.0
DEH1_2016,20160612,13.49,18.28,100.64,67.12,4.66,0.72,28.71,152.65,31.16,17.04,21.71,0.73,25.14,0.7,32.18,0.0
DEH1_2016,20160613,9.28,12.94,101.04,66.94,3.06,0.7,29.26,152.02,24.01,15.25,16.24,0.71,19.55,0.7,30.38,0.0
DEH1_2016,20160614,9.22,12.89,101.31,65.38,2.04,0.69,29.63,153.91,24.23,14.69,16.45,0.7,20.01,0.68,33.05,0.0
DEH1_2016,20160615,10.99,15.57,101.27,78.19,1.95,0.69,15.98,88.63,24.66,13.79,17.66,0.7,19.75,0.68,7.29,0.72
DEH1_2016,20160616,13.73,18.98,100.56,89.0,2.48,0.72,9.1,53.88,24.62,17.81,19.94,0.7,20.92,0.68,3.71,9.9
DEH1_2016,20160617,11.41,16.19,101.1,81.19,3.72,0.73,22.01,118.56,24.0,17.24,18.01,0.71,19.83,0.69,21.49,9.03
DEH1_2016,20160618,9.4,13.4,102.27,69.25,2.1,0.7,30.89,158.9,25.3,13.76,16.68,0.7,19.95,0.68,40.53,0.01
DEH1_2016,20160619,11.29,16.24,102.44,66.88,1.49,0.68,28.96,149.73,29.65,15.95,19.83,0.69,23.41,0.67,32.13,0.0
DEH1_2016,20160620,11.96,17.04,101.85,66.88,2.52,0.66,28.51,146.48,30.05,18.18,20.62,0.67,24.19,0.66,31.06,0.0
DEH1_2016,20160621,15.56,21.0,100.98,82.12,3.62,0.69,13.55,74.97,29.62,20.88,22.67,0.67,24.35,0.66,8.75,13.34
DEH1_2016,20160622,13.31,18.55,101.1,74.5,3.31,0.67,22.28,117.65,28.08,19.8,21.25,0.68,23.94,0.66,14.53,1.67
DEH1_2016,20160623,16.48,22.01,100.99,90.88,1.64,0.68,12.31,70.7,27.43,19.35,22.82,0.68,23.64,0.66,4.09,4.98
DEH1_2016,20160624,14.83,20.35,101.28,83.31,2.59,0.7,19.39,104.36,27.58,19.19,21.96,0.69,23.58,0.66,13.6,11.45
DEH1_2016,20160625,11.6,16.55,101.94,75.75,2.7,0.67,29.09,153.68,26.59,16.44,19.01,0.68,21.48,0.66,33.86,0.67
DEH1_2016,20160626,10.68,15.26,102.11,73.81,1.95,0.65,29.38,149.04,26.79,14.17,18.03,0.67,20.8,0.66,31.82,0.0
DEH1_2016,20160627,13.73,19.19,101.65,80.5,2.69,0.63,28.31,147.31,28.31,16.38,21.0,0.66,22.8,0.64,28.58,0.46
DEH1_2016,20160628,16.42,22.02,101.18,92.62,2.59,0.73,9.03,52.93,25.98,20.73,22.66,0.68,23.3,0.66,4.03,27.89
DEH1_2016,20160629,13.79,19.14,101.16,78.81,2.12,0.7,27.66,144.6,28.15,18.79,21.26,0.7,23.4,0.67,29.27,2.01
DEH1_2016,20160630,12.33,17.44,101.53,74.5,1.63,0.67,26.34,139.35,28.33,16.48,20.07,0.68,22.7,0.66,28.65,0.73
DEH1_2016,20160701,16.66,22.21,101.24,87.5,2.41,0.7,16.23,90.5,28.03,20.3,23.37,0.69,24.54,0.66,7.66,13.12
DEH1_2016,20160702,11.54,16.17,101.55,69.56,2.92,0.68,28.76,149.47,26.15,18.89,19.4,0.69,22.63,0.66,29.31,0.54
DEH1_2016,20160703,11.11,15.89,101.88,78.62,1.29,0.69,9.47,56.24,22.01,17.85,17.83,0.69,19.76,0.66,3.17,6.04
DEH1_2016,20160704,13.73,19.08,101.61,88.44,2.41,0.7,10.21,59.98,23.38,17.66,20.08,0.69,21.08,0.67,3.47,11.0
DEH1_2016,20160705,18.01,23.48,100.91,84.5,2.81,0.71,24.5,133.95,30.67,23.55,24.98,0.7,26.48,0.68,20.18,4.92
DEH1_2016,20160706,18.13,23.62,101.0,81.19,1.16,0.7,22.56,124.12,31.47,23.49,25.51,0.7,27.4,0.68,18.85,4.33
DEH1_2016,20160707,18.55,23.91,100.81,80.44,1.7,0.68,25.78,139.45,31.52,23.44,25.85,0.69,27.8,0.67,24.2,1.57
DEH1_2016,20160708,17.7,23.15,100.72,79.75,1.49,0.67,25.49,136.73,32.32,22.35,25.22,0.68,27.29,0.66,23.99,3.33
DEH1_2016,20160709,17.7,23.12,100.72,80.12,1.07,0.67,20.18,109.8,30.91,23.26,25.11,0.68,27.08,0.66,12.58,4.29
DEH1_2016,20160710,13.43,18.77,101.14,71.31,2.86,0.65,25.52,134.39,28.55,20.93,21.69,0.67,24.61,0.66,24.53,0.03
DEH1_2016,20160711,11.84,16.8,101.68,68.31,1.59,0.63,28.6,147.12,28.87,18.13,20.2,0.66,23.62,0.64,32.7,0.0
DEH1_2016,20160712,13.12,18.49,101.76,73.31,2.27,0.62,26.5,140.55,29.12,18.6,21.26,0.65,24.05,0.63,25.17,0.0
DEH1_2016,20160713,16.85,22.39,101.52,82.69,2.95,0.62,17.59,99.43,29.6,21.6,24.02,0.64,25.65,0.62,12.74,3.54
DEH1_2016,20160714,18.19,23.69,101.13,77.0,2.31,0.6,27.69,149.34,33.7,23.37,26.12,0.63,28.55,0.62,31.25,0.97
DEH1_2016,20160715,17.15,22.69,101.18,71.94,2.09,0.59,26.82,144.98,33.05,24.29,25.69,0.62,28.69,0.62,27.5,1.56
DEH1_2016,20160716,16.54,22.15,101.54,76.62,1.95,0.59,17.84,98.28,31.16,22.92,24.57,0.62,26.98,0.61,11.49,6.42
DEH1_2016,20160717,15.14,20.73,101.85,71.44,1.99,0.58,28.2,149.12,32.23,22.44,23.87,0.62,27.01,0.61,31.94,0.53
DEH1_2016,20160718,16.54,22.16,101.81,73.25,3.02,0.59,27.03,143.85,33.35,23.26,25.08,0.62,28.0,0.6,28.47,11.9
DEH1_2016,20160719,15.56,21.15,101.82,77.88,1.47,0.61,24.21,130.23,29.47,22.54,23.47,0.63,25.79,0.62,18.07,3.68
DEH1_2016,20160720,14.83,20.46,101.97,76.81,1.27,0.6,24.5,130.15,29.24,21.51,22.81,0.62,25.17,0.61,23.51,3.04
DEH1_2016,20160721,13.55,19.01,101.92,70.31,1.11,0.58,27.2,141.52,30.94,20.32,22.27,0.62,25.53,0.61,29.96,0.19
DEH1_2016,20160722,15.44,21.01,101.37,69.19,2.88,0.56,24.49,129.45,32.83,21.83,24.37,0.61,27.73,0.6,18.16,0.02
DEH1_2016,20160723,16.66,22.22,101.12,65.69,2.44,0.55,27.15,145.2,35.4,24.62,26.08,0.59,29.94,0.59,31.41,0.6
DEH1_2016,20160724,16.36,21.8,101.3,69.31,1.94,0.54,25.99,138.59,34.37,23.98,25.34,0.59,28.88,0.58,26.44,0.08
DEH1_2016,20160725,17.33,22.81,101.18,68.31,3.0,0.55,24.7,132.22,35.23,25.42,26.39,0.59,29.97,0.58,21.76,4.88
DEH1_2016,20160726,16.85,22.32,101.15,68.31,1.67,0.54,23.62,129.2,34.09,25.31,25.88,0.58,29.45,0.57,19.8,1.37
DEH1_2016,20160727,17.52,23.02,101.16,74.06,1.56,0.56,22.59,123.15,33.24,24.73,25.8,0.59,28.58,0.58,19.06,10.66
DEH1_2016,20160728,18.86,24.24,100.99,80.0,1.73,0.61,18.3,101.73,32.5,24.97,26.28,0.6,28.33,0.59,13.93,19.41
DEH1_2016,20160729,16.97,22.42,100.87,78.12,2.3,0.64,19.9,109.14,30.53,23.21,24.69,0.63,26.94,0.62,16.68,13.34
DEH1_2016,20160730,16.3,21.94,101.35,78.56,2.34,0.59,19.12,105.52,30.13,22.2,24.07,0.62,26.2,0.61,13.6,1.48
DEH1_2016,20160731,17.64,23.15,101.32,77.62,1.92,0.59,24.82,134.79,32.83,23.92,25.55,0.62,27.94,0.61,25.83,2.87
DEH1_2016,20160801,17.64,23.19,101.39,77.75,1.2,0.59,18.85,102.89,32.31,23.94,25.51,0.62,27.83,0.6,10.24,7.52
DEH1_2016,20160802,16.17,21.81,101.55,81.31,2.2,0.61,22.83,124.23,29.86,21.48,23.65,0.62,25.48,0.61,22.92,6.15
DEH1_2016,20160803,12.82,18.12,101.79,73.44,2.73,0.58,22.89,122.25,27.83,19.71,20.76,0.62,23.4,0.61,23.14,0.0
DEH1_2016,20160804,12.7,18.0,101.8,71.94,2.15,0.56,24.23,128.42,28.51,19.23,20.83,0.61,23.68,0.6,25.53,0.0
DEH1_2016,20160805,12.7,17.87,101.45,68.5,2.12,0.55,23.28,126.14,30.18,18.8,21.22,0.6,24.58,0.59,21.92,0.04
DEH1_2016,20160806,18.07,23.48,100.75,77.0,2.15,0.55,20.65,112.77,33.22,23.48,25.87,0.59,28.26,0.59,17.76,2.44
DEH1_2016,20160807,13.0,17.8,101.09,59.69,1.97,0.53,26.95,141.79,31.81,23.2,22.59,0.59,27.39,0.58,34.07,0.03
DEH1_2016,20160808,11.6,16.49,101.58,59.88,1.09,0.53,17.44,94.27,31.64,21.31,20.98,0.58,25.48,0.57,14.8,0.2
DEH1_2016,20160809,14.04,19.59,102.02,70.31,2.1,0.52,15.34,85.13,31.58,20.44,22.74,0.58,25.89,0.57,10.28,0.03
DEH1_2016,20160810,16.91,22.55,102.02,74.19,3.49,0.52,23.75,128.3,33.37,24.22,25.37,0.57,28.2,0.56,21.26,0.39
DEH1_2016,20160811,17.7,23.31,101.75,74.44,3.68,0.51,25.44,137.67,34.04,25.09,26.12,0.56,28.92,0.55,29.63,0.16
DEH1_2016,20160812,18.13,23.62,101.32,71.81,3.86,0.5,25.73,139.18,34.84,25.73,26.72,0.55,29.82,0.55,31.75,0.22
DEH1_2016,20160813,18.01,23.49,101.22,69.19,3.32,0.5,25.87,139.55,35.38,26.3,26.92,0.55,30.35,0.55,33.27,0.31
DEH1_2016,20160814,17.58,23.13,101.45,65.62,2.68,0.49,25.04,136.36,36.24,26.75,27.04,0.55,30.94,0.54,31.48,0.46
DEH1_2016,20160815,16.36,22.02,101.89,65.69,1.45,0.49,24.7,134.26,36.17,24.32,26.01,0.54,29.99,0.54,28.88,1.44
DEH1_2016,20160816,17.76,23.37,101.89,73.19,3.07,0.53,24.01,129.21,34.5,25.01,26.31,0.55,29.25,0.54,27.07,7.56
DEH1_2016,20160817,17.03,22.61,101.59,66.0,2.75,0.5,24.06,129.3,35.3,25.9,26.45,0.55,30.29,0.54,27.63,5.07
DEH1_2016,20160818,15.93,21.53,101.41,74.94,1.89,0.57,20.13,108.41,31.87,22.65,24.15,0.56,26.77,0.55,17.01,12.13
DEH1_2016,20160819,14.34,19.74,101.21,64.94,1.28,0.52,22.32,117.84,32.24,22.58,23.65,0.56,27.56,0.55,19.19,0.05
DEH1_2016,20160820,13.92,19.27,101.08,65.94,1.68,0.5,23.48,122.7,32.84,21.22,23.03,0.55,26.78,0.55,25.52,0.09
DEH1_2016,20160821,16.66,22.17,100.87,78.38,2.9,0.56,18.83,102.75,32.38,21.82,24.47,0.55,26.77,0.55,17.1,18.95
DEH1_2016,20160822,12.02,16.98,101.58,67.44,2.95,0.54,25.97,134.07,29.8,19.13,20.55,0.58,24.12,0.57,35.63,0.03
DEH1_2016,20160823,9.28,13.19,102.39,58.62,1.65,0.52,26.11,134.39,28.61,16.95,17.88,0.57,22.58,0.56,37.15,0.0
DEH1_2016,20160824,10.25,14.72,102.29,61.62,1.39,0.51,24.69,126.99,30.41,17.4,19.03,0.56,23.34,0.55,32.01,0.0
DEH1_2016,20160825,13.37,18.76,101.75,69.94,2.93,0.51,22.31,118.33,31.74,18.69,22.03,0.55,25.3,0.55,23.1,0.0
DEH1_2016,20160826,16.3,21.94,101.52,68.5,2.09,0.5,23.26,124.66,35.36,23.47,25.49,0.55,29.04,0.55,27.94,0.0
DEH1_2016,20160827,13.06,18.28,101.87,64.12,2.69,0.49,24.26,126.75,33.63,21.7,22.63,0.55,26.98,0.54,31.77,0.0
DEH1_2016,20160828,14.71,20.33,102.05,74.62,2.32,0.49,24.56,128.78,32.18,20.58,23.02,0.54,25.71,0.53,33.19,0.0
DEH1_2016,20160829,13.85,19.31,101.81,67.5,0.98,0.48,21.94,116.8,33.15,20.19,22.94,0.53,26.58,0.53,22.13,0.01
DEH1_2016,20160830,14.04,19.53,101.67,66.69,1.02,0.48,21.6,115.73,33.48,21.28,23.35,0.53,27.17,0.52,26.15,0.0
DEH1_2016,20160831,12.94,17.93,101.28,62.75,1.05,0.48,22.98,120.58,33.95,21.9,22.56,0.52,27.19,0.52,28.43,0.01
DEH1_2016,20160901,15.93,21.44,100.97,83.69,1.91,0.54,7.98,45.98,26.33,21.28,22.91,0.53,24.39,0.53,3.49,11.26
DEH1_2016,20160902,10.01,14.15,101.59,61.5,3.02,0.49,17.84,95.63,27.29,18.07,18.34,0.54,22.53,0.53,8.22,0.05
DEH1_2016,20160903,11.41,16.27,101.51,70.06,6.12,0.52,7.94,46.06,26.35,18.01,19.23,0.54,22.19,0.53,3.65,6.65
DEH1_2016,20160904,10.38,14.87,102.0,71.81,3.34,0.52,18.33,96.93,27.01,16.69,17.8,0.55,20.74,0.54,12.55,3.45
DEH1_2016,20160905,9.83,13.97,101.85,62.5,2.96,0.49,12.72,69.17,28.01,16.8,18.08,0.54,22.2,0.54,6.25,0.0
DEH1_2016,20160906,10.19,14.31,101.38,56.69,3.7,0.48,22.88,118.78,31.95,18.84,19.55,0.54,24.8,0.53,31.53,0.05
DEH1_2016,20160907,12.88,18.08,101.4,65.06,1.88,0.48,21.1,111.73,32.69,18.98,21.97,0.53,25.86,0.52,26.97,0.19
DEH1_2016,20160908,16.85,22.45,101.18,74.69,2.01,0.49,19.43,105.31,33.75,22.76,25.19,0.53,27.92,0.52,19.08,0.9
DEH1_2016,20160909,15.38,20.87,101.23,64.75,2.64,0.48,17.13,92.59,35.91,23.94,25.07,0.52,29.27,0.52,10.5,0.0
DEH1_2016,20160910,15.69,21.26,101.39,69.44,3.96,0.48,16.2,87.55,33.46,24.19,24.58,0.52,27.89,0.52,9.92,0.0
DEH1_2016,20160911,12.39,17.01,101.46,60.31,3.12,0.48,15.48,82.5,32.15,20.23,21.76,0.52,26.51,0.52,10.33,0.02
DEH1_2016,20160912,9.89,14.06,102.05,60.38,2.7,0.47,21.81,113.11,29.07,18.12,18.55,0.51,23.02,0.51,27.7,0.0
DEH1_2016,20160913,10.8,15.44,102.02,64.94,1.88,0.47,21.96,114.73,30.84,16.85,19.44,0.51,23.45,0.51,31.08,0.0
DEH1_2016,20160914,12.33,17.42,101.67,62.69,1.86,0.47,21.64,113.64,33.85,19.98,21.8,0.51,26.18,0.5,30.7,0.0
DEH1_2016,20160915,10.99,15.61,102.06,67.19,3.45,0.47,12.47,68.55,26.08,18.8,18.91,0.5,22.23,0.5,8.47,0.11
DEH1_2016,20160916,9.28,13.16,102.26,63.19,2.66,0.47,19.91,105.59,26.89,16.98,17.08,0.5,20.98,0.5,23.21,0.0
DEH1_2016,20160917,11.66,16.63,102.03,70.94,1.91,0.47,19.96,105.22,30.44,16.4,19.82,0.5,23.01,0.49,27.06,0.0
DEH1_2016,20160918,15.32,20.93,101.61,77.31,2.75,0.47,19.31,103.01,31.8,20.56,23.33,0.49,25.73,0.49,22.16,1.29
DEH1_2016,20160919,17.21,22.83,101.45,94.75,2.55,0.62,4.87,29.09,25.37,21.26,23.26,0.54,23.7,0.52,1.98,38.66
DEH1_2016,20160920,15.75,21.4,101.67,92.12,2.65,0.55,4.99,29.69,25.55,20.62,22.08,0.57,22.76,0.55,1.98,5.04
DEH1_2016,20160921,15.26,20.94,101.82,88.56,2.76,0.55,8.32,48.01,26.51,20.65,21.99,0.57,23.05,0.56,2.87,3.0
DEH1_2016,20160922,13.24,18.63,101.73,78.44,2.79,0.52,16.19,88.17,28.87,19.4,20.9,0.57,23.16,0.56,15.41,0.64
DEH1_2016,20160923,12.82,17.94,101.44,72.88,1.44,0.52,17.04,89.78,30.8,19.22,21.01,0.56,24.08,0.55,22.6,0.23
DEH1_2016,20160924,11.96,16.98,101.59,81.56,2.45,0.52,6.32,35.67,25.66,15.28,18.77,0.56,20.55,0.55,4.19,0.3
DEH1_2016,20160925,7.87,10.55,101.96,67.94,1.65,0.51,20.69,105.65,23.92,12.76,14.1,0.55,17.64,0.55,33.29,0.0
DEH1_2016,20160926,8.85,12.12,101.77,65.44,2.87,0.51,15.54,82.46,25.13,12.65,15.78,0.55,19.44,0.55,18.52,2.22
DEH1_2016,20160927,13.18,18.47,101.21,89.75,1.62,0.6,6.61,37.68,21.63,18.26,19.36,0.58,20.26,0.57,3.51,17.04
DEH1_2016,20160928,13.85,19.3,101.42,89.5,3.59,0.64,8.21,46.91,25.87,17.86,20.26,0.6,21.23,0.59,4.43,34.68
DEH1_2016,20160929,13.85,19.4,101.84,93.69,6.02,0.79,5.15,30.28,21.72,19.26,19.92,0.69,20.44,0.66,2.4,63.48
DEH1_2016,20160930,14.89,20.46,101.72,91.88,3.54,0.82,5.41,31.21,25.32,19.51,21.17,0.78,21.88,0.74,2.92,21.85
DEH1_2016,20161001,14.4,19.99,101.66,94.5,3.38,0.79,5.92,34.0,23.39,19.54,20.45,0.78,20.92,0.74,3.2,6.75
DEH1_2016,20161002,12.76,18.03,101.52,85.62,0.71,0.78,12.08,64.73,25.01,17.33,19.4,0.77,20.77,0.75,8.94,2.14
DEH1_2016,20161003,11.72,16.7,101.5,84.88,1.3,0.77,14.69,77.61,23.95,15.78,18.09,0.77,19.49,0.74,17.38,0.81
DEH1_2016,20161004,10.62,15.29,102.1,86.62,3.16,0.77,13.2,69.59,21.87,14.05,16.43,0.77,17.57,0.74,13.62,0.27
DEH1_2016,20161005,10.01,14.39,102.29,84.19,3.22,0.76,10.22,55.14,21.05,14.94,15.79,0.76,17.19,0.73,8.18,0.19
DEH1_2016,20161006,10.8,15.55,102.29,87.19,2.8,0.76,15.41,81.77,22.53,14.9,16.69,0.75,17.85,0.73,18.52,0.02
DEH1_2016,20161007,11.9,17.05,102.08,88.75,2.98,0.75,12.79,68.95,23.22,15.6,18.05,0.75,19.04,0.73,7.86,0.12
DEH1_2016,20161008,13.37,18.73,101.42,94.5,3.74,0.81,3.11,18.24,22.01,17.87,19.18,0.76,19.62,0.73,1.75,45.33
DEH1_2016,20161009,8.42,11.14,101.35,80.12,6.4,0.89,7.0,38.24,18.55,10.39,12.92,0.88,14.7,0.83,8.42,44.56
DEH1_2016,20161010,5.55,5.64,102.33,72.25,3.62,0.84,18.98,93.15,15.94,7.23,8.19,0.87,10.76,0.83,35.02,0.0
DEH1_2016,20161011,6.71,8.33,102.73,79.31,1.84,0.84,18.03,90.95,18.6,6.25,10.19,0.86,12.05,0.83,31.9,0.0
DEH1_2016,20161012,9.03,12.71,102.34,86.19,1.31,0.84,15.94,81.0,21.13,9.94,13.91,0.85,15.12,0.82,22.61,0.01
DEH1_2016,20161013,9.77,13.83,101.84,87.06,2.02,0.84,14.51,74.59,21.55,11.79,14.91,0.84,16.01,0.81,19.69,0.0
DEH1_2016,20161014,6.71,8.37,102.54,77.44,2.31,0.83,17.65,87.04,16.76,7.97,10.39,0.84,12.4,0.81,29.56,0.0
DEH1_2016,20161015,7.2,9.33,102.65,78.12,1.3,0.83,17.41,86.59,19.12,9.01,11.31,0.84,13.3,0.8,31.47,0.0
DEH1_2016,20161016,9.95,14.1,102.04,89.19,1.98,0.82,16.09,82.13,21.89,9.87,14.83,0.84,15.55,0.8,27.3,0.0
DEH1_2016,20161017,12.02,17.03,101.39,88.62,1.81,0.82,15.8,82.42,25.41,13.83,17.93,0.83,18.83,0.8,26.76,0.0
DEH1_2016,20161018,13.24,18.53,101.24,89.56,2.91,0.81,15.9,82.51,25.36,15.35,19.36,0.82,20.18,0.79,27.91,0.01
DEH1_2016,20161019,14.04,19.49,101.44,86.56,1.83,0.81,14.43,75.96,26.89,18.07,20.74,0.82,22.0,0.79,21.54,0.14
DEH1_2016,20161020,13.73,19.14,101.46,90.94,2.38,0.8,13.01,67.92,25.82,17.28,19.88,0.81,20.63,0.78,17.65,0.1
DEH1_2016,20161021,12.82,17.62,100.27,89.25,3.04,0.8,14.01,73.56,25.2,12.12,18.46,0.8,19.3,0.78,22.18,2.71
DEH1_2016,20161022,5.68,5.59,100.37,68.62,6.48,0.81,12.63,63.85,14.42,8.05,8.51,0.81,11.41,0.78,16.97,5.58
DEH1_2016,20161023,6.29,7.12,101.38,73.5,4.4,0.8,15.62,78.01,17.27,6.75,9.51,0.8,11.89,0.77,28.95,0.0
DEH1_2016,20161024,7.63,10.05,101.52,74.94,3.8,0.8,13.8,68.93,19.76,8.88,12.32,0.8,14.58,0.77,21.21,0.01
DEH1_2016,20161025,5.13,4.53,102.43,73.12,2.92,0.79,14.99,73.88,15.22,5.18,7.01,0.8,9.5,0.77,27.44,0.0
DEH1_2016,20161026,4.46,2.58,102.84,72.5,1.62,0.79,15.01,74.98,12.72,2.38,5.09,0.79,7.61,0.77,26.99,0.0
DEH1_2016,20161027,8.24,10.82,102.21,86.38,3.48,0.8,8.01,41.75,17.08,5.58,11.94,0.79,13.08,0.76,4.7,3.57
DEH1_2016,20161028,5.8,5.87,102.1,74.75,3.58,0.79,14.98,74.29,15.82,5.63,8.23,0.79,10.6,0.77,27.99,0.34
DEH1_2016,20161029,7.08,8.13,101.87,75.0,2.8,0.78,14.03,71.32,19.05,5.14,10.38,0.79,12.63,0.76,24.21,0.0
DEH1_2016,20161030,11.17,15.87,101.23,85.94,3.3,0.78,10.12,52.32,23.84,14.48,17.11,0.78,18.36,0.76,8.11,0.26
DEH1_2016,20161031,5.86,6.15,102.04,75.94,2.85,0.78,12.87,64.03,13.88,7.0,8.3,0.78,10.44,0.75,16.28,0.0
DEH1_2016,20161101,6.41,7.66,102.5,81.06,1.16,0.77,6.98,36.84,16.16,6.35,9.3,0.77,10.95,0.75,3.91,0.0
DEH1_2016,20161102,9.16,12.9,102.27,89.56,1.62,0.77,11.52,59.46,20.71,9.81,13.73,0.77,14.55,0.75,17.07,0.0
DEH1_2016,20161103,11.23,15.99,101.49,89.56,2.33,0.78,10.96,56.23,24.53,12.26,16.65,0.77,17.32,0.74,13.34,4.12
DEH1_2016,20161104,6.47,7.51,101.98,76.19,3.38,0.77,13.17,65.97,15.86,5.99,9.69,0.77,11.87,0.74,24.81,0.08
DEH1_2016,20161105,5.62,5.7,102.33,79.44,2.08,0.77,13.96,68.64,16.51,3.3,7.55,0.77,9.39,0.74,29.49,0.0
DEH1_2016,20161106,5.55,5.66,102.3,72.12,3.55,0.77,12.56,62.68,17.24,6.75,8.29,0.77,10.9,0.73,19.55,0.0
DEH1_2016,20161107,4.15,1.48,102.8,69.94,2.66,0.76,13.68,66.94,11.92,3.31,4.23,0.76,6.98,0.73,29.62,0.0
DEH1_2016,20161108,5.19,4.43,102.04,74.62,1.56,0.76,13.34,65.37,17.49,1.76,6.77,0.76,9.12,0.73,26.72,0.0
DEH1_2016,20161109,7.57,9.89,101.09,90.25,2.63,0.77,3.69,19.23,15.56,8.48,10.63,0.76,11.37,0.73,2.15,3.23
DEH1_2016,20161110,4.94,3.79,101.45,74.12,3.61,0.76,13.17,65.08,13.42,4.26,6.15,0.76,8.52,0.73,28.11,0.04
DEH1_2016,20161111,5.43,5.08,101.14,70.69,4.0,0.76,12.4,61.27,16.77,4.82,7.76,0.75,10.44,0.73,23.94,0.0
DEH1_2016,20161112,3.42,-1.06,102.52,69.88,2.42,0.75,13.61,65.0,9.95,0.54,1.61,0.75,4.28,0.73,31.07,0.0
DEH1_2016,20161113,4.33,1.94,102.18,77.25,2.13,0.75,13.26,63.78,14.51,0.1,4.04,0.74,6.14,0.72,29.98,0.0
DEH1_2016,20161114,5.68,5.73,101.66,85.94,1.55,0.75,4.69,24.16,13.06,2.24,6.83,0.74,7.93,0.72,4.12,1.61
DEH1_2016,20161115,5.92,6.26,100.98,80.5,2.39,0.75,10.84,54.27,16.08,5.56,8.09,0.74,9.92,0.72,18.99,0.73
DEH1_2016,20161116,5.92,6.35,101.06,81.38,2.11,0.75,10.68,52.66,16.8,3.27,8.02,0.74,9.69,0.72,19.79,0.31
DEH1_2016,20161117,5.49,5.33,101.65,80.12,2.55,0.74,12.12,59.08,14.62,5.16,7.12,0.74,8.9,0.72,26.43,0.01
DEH1_2016,20161118,5.74,5.82,101.83,80.69,1.58,0.74,11.9,59.7,17.85,3.13,7.54,0.73,9.26,0.71,26.64,0.0
DEH1_2016,20161119,6.77,7.67,101.03,83.88,3.77,0.74,11.54,57.13,19.8,3.8,9.0,0.73,10.33,0.71,23.93,1.26
DEH1_2016,20161120,2.87,-3.6,100.93,58.88,7.02,0.73,9.44,46.49,6.53,1.25,0.1,0.73,3.8,0.71,13.27,0.02
